id.orig_p,id.resp_p,missed_bytes,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,orig_ip_octet1,orig_ip_octet2,orig_ip_octet3,orig_ip_octet4,resp_ip_octet1,resp_ip_octet2,resp_ip_octet3,resp_ip_octet4,proto_tcp,proto_udp,conn_state_REJ,conn_state_RSTO,conn_state_RSTOS0,conn_state_RSTR,conn_state_RSTRH,conn_state_S0,conn_state_S1,conn_state_S2,conn_state_SF,conn_state_SH,history_Ar,history_D,history_D^,history_Dd,history_F,history_Fa,history_HaADdFf,history_HaDdAFTf,history_HaDdAFf,history_HaDdR,history_R,history_S,history_ShA,history_ShADFadfRR,history_ShADadRf,history_ShADadfF,history_ShADadfR,history_ShADafF,history_ShADafdtF,history_ShADafr,history_ShADar,history_ShADdfFa,history_ShADfFa,history_ShADfFr,history_ShADfFrr,history_ShADfaF,history_ShADfrFr,history_ShADr,history_ShAF,history_ShAFr,history_ShAadDfF,history_ShAdDaF,history_ShAdDaFf,history_ShAdDaFfR,history_ShAdDaFfr,history_ShAdDaFr,history_ShAdDaFrR,history_ShAdDaTFf,history_ShAdDafF,history_ShAdDafFr,history_ShAdDafrR,history_ShAdDaftF,history_ShAdDarfR,history_ShAdDatFr,history_ShAdDatFrR,history_ShAdDatfF,history_ShAdDfFa,history_ShAdDfFr,history_ShAdDr,history_ShAdDtafF,history_ShAdDtafFr,history_ShAdFaf,history_ShAdtDaFr,history_ShAfFa,history_ShAfdtDFr,history_ShAr,history_ShrA,history_Sr,history_^aR,history_^r,label_Benign,label_Malicious
0.8011759,-0.03981065,-0.014695229,0.029224358,0.045735072,-0.010932893,-0.030855887,0.8119066,0.8944689,0.38842788,0.3472578,0.40721813,0.622315,0.5475821,0.13184868,0.99573314,-0.026911294,-0.049885854,0.027144857,0.0009050439,0.03411774,-0.018980594,0.9943262,-0.02252396,-0.024131384,-0.054713253,0.0075847674,0.035152074,-0.08953117,-0.033656284,-0.010573062,0.015906543,0.03149686,0.067342296,0.07451951,0.015535069,0.02584602,0.010697305,0.99338585,-0.06806755,0.025186077,0.018494995,0.06083203,-0.037245084,0.024006672,-0.0049519166,-0.049559962,0.045888577,0.04365435,0.017768083,0.04049666,-0.026989099,0.012976475,-0.03598405,0.037335303,0.02830687,-0.02505667,-0.019697892,-0.010551715,0.04549023,0.038154934,-0.065124325,-0.00854757,-0.010540559,1.6271137e-05,-0.024957413,-0.031069072,0.00418007,-0.038151767,-0.014483527,0.0070735416,0.038027067,-0.013614456,0.032077808,0.017065538,-0.028115474,0.0054293084,-0.002957552,0.052773338,0.025468063,0.042126868,0.00063358335,-0.0056910953,0.0037907434,-0.031005628,0.04901722,-0.0029242886,0.0037627555,0.9946237
0.79186964,-0.009058881,-0.0064220587,0.03483931,0.03455766,0.0034105352,-0.023748998,0.81114876,0.88545144,0.39905152,0.34860042,0.43555918,0.5042708,0.3971084,0.36845127,0.9963135,-0.007547671,-0.048933826,0.019941635,0.0046892,0.020990431,-0.0073499046,0.99632317,-0.017881077,-0.020365182,-0.02483111,0.013027952,0.021377755,-0.057971638,-0.035760958,-0.0049974583,-0.0059226938,0.023922374,0.038605135,0.05234558,0.02355839,0.006910244,0.009025131,0.99559873,-0.048346095,0.01677025,0.007261948,0.04023768,-0.0036948086,0.02547398,0.003603657,-0.029448003,0.027328055,0.047792513,0.021486092,0.043120082,-0.014089681,0.019782748,-0.02248263,0.020124184,0.01440288,-0.01902126,-0.018583607,-0.01311626,0.03282033,0.018353032,-0.053742617,0.0084240055,-0.006435109,-0.009965502,-0.033915956,-0.013412086,0.009534282,-0.025193393,-0.013553723,0.010165117,0.02057115,-0.003815403,0.031785537,0.011085869,-0.030827198,0.004286854,0.0011531514,0.026367303,0.012333775,0.02751351,0.006250524,-0.0018195185,-0.006229019,-0.01620443,0.018874243,0.0089472085,-0.01717593,0.99552214
0.80852264,-0.01856143,-0.017294383,0.030916506,0.041622218,0.010903716,-0.021937812,0.82815766,0.90609705,0.39748314,0.3374944,0.4912764,0.521732,0.41751447,0.3215656,0.9971717,-0.010606022,-0.05082473,0.020971384,0.012976074,0.020092336,-0.009391728,0.99698925,-0.01945597,-0.02342594,-0.026973711,0.012491348,0.02035317,-0.065676495,-0.035723116,-0.0036642756,-0.0035883875,0.026085678,0.042314544,0.055361412,0.024248993,0.015132702,0.010842469,0.99639606,-0.053389095,0.014593113,0.0105343945,0.03813301,-0.0096607795,0.025695981,0.0044551133,-0.03533888,0.03326845,0.04895196,0.02074629,0.041086286,-0.013749436,0.013547183,-0.025592975,0.0221752,0.019344138,-0.023972327,-0.011843656,-0.022374237,0.040911444,0.022095684,-0.053340558,0.0044865496,-0.005459959,-0.020948915,-0.02956126,-0.018033335,0.0070025604,-0.02949146,-0.0108070215,0.0037518165,0.028665403,-0.0039963108,0.028630666,0.009432971,-0.028437054,0.007649546,0.009080503,0.030287633,0.013695243,0.03142841,0.008932993,-0.0030145638,-0.0025353825,-0.01159509,0.023692979,0.011201988,-0.00842377,0.9964856
0.8324819,-0.067193165,-0.0060099666,0.03300083,0.021398744,-0.01102926,-0.03486901,0.8343607,0.91013044,0.39020774,0.34956402,0.2983881,0.5810671,0.4251554,0.16548799,0.99576503,-0.010769926,-0.058121823,0.038053986,-0.0018976508,0.03225449,-0.016134176,0.9942346,-0.032169774,-0.03869232,-0.034805156,-5.6219746e-05,0.035693735,-0.06455559,-0.043544035,0.0019500357,0.0063395966,0.035508104,0.050069846,0.065181024,0.026645435,0.012999366,0.009947344,0.99362355,-0.050825022,0.026943441,0.0150099015,0.05472732,-0.0012301984,0.025068562,-0.014037911,-0.039255988,0.035992723,0.055460606,0.030952148,0.05050291,-0.029827533,0.015262901,-0.035929386,0.027971711,0.025702778,-0.019068645,-0.035046224,-0.011100382,0.05283467,0.028936064,-0.066871904,0.017705373,-0.008432435,-0.01701821,-0.031375565,-0.027686922,0.019501803,-0.03340706,-0.014660748,0.018414298,0.027239446,-0.007834684,0.032348447,0.016519152,-0.035134837,-0.0021977862,-0.01683857,0.03826364,0.014119231,0.04174805,0.0018783966,-0.022844842,-0.00068576366,-0.036483396,0.026142562,0.008320949,-0.0059031905,0.9945719
0.7936414,-0.008794091,-0.010797185,0.037502628,0.040809672,0.011643705,-0.02020169,0.81842035,0.89255756,0.4093202,0.33561978,0.5197693,0.4789623,0.35106042,0.44927126,0.99735653,-0.00020596338,-0.040326588,0.014903125,0.011276946,0.014205514,-0.0010313885,0.99753094,-0.013297467,-0.01945913,-0.009507384,0.017197875,0.012349161,-0.049443,-0.033281054,-0.0039630895,-0.0078311525,0.010867411,0.034911964,0.0474756,0.021162394,0.012144723,0.0075930157,0.99703676,-0.044777732,0.011475001,0.0056701247,0.029973593,0.0008056285,0.026444396,0.004584734,-0.027387556,0.030771594,0.044435278,0.01845824,0.036519866,-0.011567352,0.026794465,-0.017940175,0.008961606,0.02082485,-0.0173673,-0.019988308,-0.011823954,0.032175858,0.013781363,-0.03793573,0.005831524,-0.0063953656,-0.0125135975,-0.031440776,-0.00936266,0.0038724884,-0.021913646,-0.01765696,0.0006959168,0.021425346,-0.000655123,0.024772188,0.008080071,-0.032866415,0.010997695,-0.0018520938,0.026937967,0.003254058,0.026220554,0.007863712,-0.0013232611,-0.0028731585,-0.00961423,0.006947255,0.009464913,-0.015190213,0.9968126
0.8043389,-0.009332893,-0.015946498,0.03338583,0.039104942,0.0074627046,-0.024726579,0.8219908,0.9018333,0.3964567,0.3408199,0.4861257,0.501835,0.42250076,0.35804608,0.99706143,-0.011429095,-0.042797644,0.017229764,0.007108767,0.0065074046,-0.006717479,0.99689686,-0.0168507,-0.023309635,-0.023263665,0.011351081,0.01640615,-0.05607142,-0.029685685,-0.002695143,-0.0020920138,0.020761685,0.040288623,0.04793386,0.021137532,0.011734347,0.010537532,0.9962948,-0.043587577,0.012480343,0.008649566,0.03568781,-0.0037295346,0.025859566,0.0058942903,-0.02768816,0.029716553,0.046617474,0.019725798,0.039128624,-0.014002413,0.02292768,-0.022530597,0.012673606,0.01669013,-0.017774448,-0.023237884,-0.014980764,0.03509017,0.021059882,-0.046196885,0.0086874105,-0.006949978,-0.01353044,-0.028243318,-0.013054897,0.01102588,-0.02153395,-0.012947999,0.0034038345,0.02677683,0.0005166442,0.024078574,0.006698306,-0.030061811,0.004698119,0.001066786,0.026195293,0.011745082,0.0323038,0.0058814166,-0.0015164963,0.004180673,-0.009810715,0.013416711,0.004651574,-0.01276124,0.9963251
0.7857229,-0.018422257,-0.00690753,0.039737046,0.022180282,0.0039184056,-0.025213733,0.80290127,0.8807086,0.38606396,0.32664362,0.40196005,0.4083446,0.33702263,0.37174636,0.99485254,-0.007880894,-0.043027017,0.019634578,0.0043974766,0.008008925,-0.00679199,0.99451226,-0.019897174,-0.023895605,-0.01969969,0.013502355,0.018326657,-0.044109955,-0.03416282,-0.0030910354,-0.0043347427,0.020726312,0.035858832,0.048599802,0.023478426,0.004156214,0.015048406,0.99368423,-0.04036447,0.014216074,0.0036152825,0.033301275,-0.0009313536,0.03069549,0.00084466516,-0.024828156,0.028751083,0.045761906,0.017974036,0.043556474,-0.012418755,0.020516269,-0.022832127,0.012676325,0.017555667,-0.01975658,-0.022089308,-0.009411663,0.034808237,0.018169334,-0.04775072,0.015987916,-0.0072774994,-0.0039728065,-0.031124653,-0.004957385,0.010977884,-0.022413447,-0.017684633,0.0073986487,0.021935003,0.0012188,0.03182672,0.006023952,-0.03314941,0.0032728263,-0.0019811695,0.023174299,0.005603924,0.028256325,0.0070873876,-0.0072244923,-0.0030152784,-0.013746437,0.011623283,0.0081152795,-0.010159424,0.9938708
0.8035478,-0.010371018,-0.015271003,0.032519225,0.03644702,0.009035279,-0.022941526,0.8224834,0.8985902,0.39765567,0.32956988,0.49440348,0.524978,0.3602442,0.343378,0.9970744,-0.009601971,-0.045779012,0.01618089,0.0068241856,0.014668721,-0.004555569,0.99690515,-0.02028695,-0.019281248,-0.02038148,0.0041196835,0.016231483,-0.05044254,-0.030667862,0.0056096655,-0.0053357612,0.021817226,0.032976594,0.04675215,0.023916451,0.016760807,0.002176197,0.99635893,-0.047537953,0.00995376,0.009272118,0.031374305,0.0019459234,0.01937847,0.0087218825,-0.032214735,0.027511174,0.04525261,0.020169165,0.03958473,-0.014712718,0.01897105,-0.016541267,0.013902027,0.021875104,-0.023559012,-0.012950804,-0.01552521,0.042653464,0.021090705,-0.043052495,0.0046475013,-0.003321576,-0.019773982,-0.030947704,-0.016573813,0.0043277093,-0.021030357,-0.00910535,0.003421583,0.020608712,-0.0027183692,0.024167668,0.0033923506,-0.024649985,0.00713011,0.0024772263,0.027514713,0.010495824,0.0264322,0.009581753,-0.001322499,-0.0008819583,-0.010550502,0.01617776,0.0047373967,-0.021659415,0.9964016
0.7892091,-0.013560336,-0.01106236,0.03180413,0.035359092,0.0065577454,-0.023610855,0.8109262,0.8852801,0.39721563,0.3445613,0.45891732,0.47753492,0.3517888,0.3790063,0.99642825,-0.0044760564,-0.041108876,0.01650089,0.008582711,0.013484101,-0.0035383753,0.99653596,-0.017703144,-0.019014,-0.01816114,0.012913602,0.01960364,-0.050291065,-0.029279098,-0.0014122131,-0.0016102903,0.022938354,0.034737006,0.050196923,0.02269277,0.0065873,0.007982723,0.9958681,-0.042054873,0.007282353,0.010213498,0.032259185,-0.00077202724,0.028111937,0.002438692,-0.019580664,0.02754678,0.04460134,0.021152018,0.038471777,-0.011616531,0.020640835,-0.01956238,0.016191503,0.016049644,-0.020421766,-0.020460917,-0.014098399,0.032383714,0.019825522,-0.047349006,0.010951282,-0.0046737962,-0.013546523,-0.029801914,-0.008436813,0.011895659,-0.021445509,-0.015615366,0.006165933,0.020743305,-0.0008580044,0.025443463,0.005857117,-0.027783563,0.0048929974,0.0019289588,0.027545512,0.0048078066,0.030008892,0.0095885005,-0.0027405324,-0.0021834385,-0.010229166,0.01264245,0.010627413,-0.018424246,0.99569815
0.78583294,-0.006956722,-0.025055125,0.03430614,0.063531466,0.01881489,-0.014685257,0.82327026,0.8991012,0.41056544,0.33470845,0.63304895,0.49784285,0.23030904,0.48435038,0.997982,0.0048656687,-0.034351714,0.0045135827,0.017056918,0.028226506,-0.0058749598,0.9981883,-0.012805414,-0.010503146,-0.012262253,0.024226764,0.004020165,-0.0609283,-0.027123025,-0.013315192,-0.00830683,0.016803792,0.03566077,0.045290682,0.01926051,0.012654808,0.0023814312,0.99768215,-0.05369501,-0.007309846,0.0069531794,0.018313644,0.004554912,0.024816385,0.007032119,-0.017805904,0.03579603,0.045533698,0.019839166,0.03761079,-0.003008185,0.026057085,-0.009976711,0.01330435,0.013868757,-0.017865589,0.004864566,-0.026730152,0.03993943,0.021219028,-0.047751416,-0.0154419355,-0.010855971,-0.01774503,-0.027691241,-0.00045661654,0.009346952,-0.021380574,-0.017135233,-0.0032485574,0.03237224,0.0010362151,0.013816093,0.0057446873,-0.027098855,0.011084078,0.014076207,0.03453802,0.011294835,0.023212625,0.01757956,0.015629265,0.0031841039,0.0030918103,0.014399989,0.016488202,-0.016612025,0.9975029
0.7923481,-0.0001036211,-0.015696727,0.039709907,0.039009362,0.018212805,-0.020797959,0.81682205,0.89225644,0.39501834,0.32894713,0.50934076,0.45781067,0.26513532,0.4013384,0.9966266,-0.007147755,-0.042608406,0.009975864,0.009565177,0.01975313,-0.008542561,0.99655557,-0.014889196,-0.013935192,-0.015859397,0.019156558,0.0131204035,-0.058270596,-0.03843733,-0.0033076333,-0.0017536116,0.021217838,0.03154896,0.047676638,0.020665135,0.013321484,0.0150278825,0.99591786,-0.049797744,0.007291765,0.0058112587,0.029773906,-0.006258146,0.03024427,0.0028496936,-0.032148592,0.031118907,0.0486756,0.019763801,0.040100366,-0.0093775205,0.0236896,-0.017694848,0.012244956,0.015784675,-0.015792493,-0.010441342,-0.016677786,0.037788946,0.023181502,-0.04907721,0.0019394631,-0.012396315,-0.0064267777,-0.028699523,-0.009624503,0.005625935,-0.024281941,-0.016108362,0.0053435205,0.03054101,-0.004085907,0.023973444,-0.0019846088,-0.02927694,0.008082238,0.0026967884,0.026521869,0.006609619,0.021813525,0.012479063,0.0026090646,-0.0056375,-0.009647779,0.020145541,0.009873038,-0.0104985135,0.9958504
